time,balance
2025-12-17T16:00:00,15251.84
2025-12-18T16:00:00,15255.47
2025-12-18T16:00:00,15255.88
2025-12-24T16:00:00,15255.88
2026-01-05T08:00:02,15280.98
2026-01-05T08:00:02,15273.72
2026-01-05T08:00:02,15272.65
2026-01-05T20:00:03,15272.65
2026-01-06T00:05:04,15272.77
2026-01-15T16:00:00,15272.77
2026-01-16T16:00:00,15272.77
2026-01-19T04:00:00,15275.37
2026-01-21T08:00:00,15275.37
2026-01-21T08:00:00,15275.37
2026-01-28T08:00:00,15275.37
2026-01-28T08:00:00,15275.37
2026-02-02T16:00:00,15310.44
2026-02-02T16:00:00,15295.44
2026-02-05T08:00:00,15295.44
2026-02-06T04:00:00,15295.44
2026-02-06T12:00:03,15296.78
2026-02-10T20:00:00,15296.78
2026-02-10T20:00:00,15296.78
2026-02-16T16:00:04,15296.78
2026-02-16T16:00:04,15296.78
2026-02-17T04:00:00,15296.39
2026-02-17T04:00:00,15299.36
2026-02-18T20:00:04,15299.36
2026-02-19T16:00:00,15317.62
2026-02-19T16:00:00,15356.43
2026-02-19T16:00:00,15404.53
2026-02-19T16:00:00,15389.42
2026-02-19T16:00:00,15429.97
2026-02-19T16:00:00,15391.62
2026-02-19T16:00:00,15357.81
2026-02-20T20:00:05,15357.81
2026-02-23T04:00:00,15362.14
