Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpBBPeriod,InpBBDeviation
74,15214.70,214.70,2.981944,5.045600,2.863812,2.575560,79.159999999999854,0.4958,72,38,2.30
10,15214.60,214.60,2.861333,5.175097,2.143214,2.122804,99.690000000000509,0.6602,75,40,2.00
32,15211.41,211.41,2.936250,5.205490,2.111355,2.129674,99.690000000000509,0.6603,72,40,2.10
21,15211.41,211.41,2.936250,5.205490,2.111355,2.129674,99.690000000000509,0.6603,72,40,2.05
64,15210.61,210.61,3.008714,4.971526,2.809257,2.551487,79.159999999999854,0.4958,70,39,2.25
65,15210.07,210.07,3.282344,7.090751,3.857326,3.039248,54.389999999999418,0.3590,64,40,2.25
70,15208.94,208.94,2.823514,4.251984,2.118852,1.873770,99.690000000000509,0.6507,74,34,2.30
104,15208.86,208.86,2.983714,5.148987,2.785914,2.510287,79.159999999999854,0.4962,70,35,2.45
80,15207.50,207.50,2.766667,4.229572,2.104249,1.870190,99.690000000000509,0.6506,75,33,2.35
105,15206.50,206.50,3.176923,5.130000,2.754435,2.613655,79.159999999999854,0.4963,65,36,2.45
81,15205.98,205.98,2.821644,4.205914,2.088835,1.850526,99.690000000000509,0.6507,73,34,2.35
69,15204.93,204.93,2.732400,4.080265,2.078187,1.842914,99.68999999999869,0.6507,75,33,2.30
57,15201.74,201.74,2.620000,3.757895,2.045837,1.763466,99.690000000000509,0.6510,77,32,2.25
54,15201.60,201.60,2.964706,6.701357,3.701799,2.805957,54.389999999999418,0.3593,68,40,2.20
43,15201.51,201.51,2.920435,6.684344,3.700147,2.802511,54.389999999999418,0.3593,69,40,2.15
56,15201.04,201.04,2.577436,3.766859,2.038738,1.794766,99.690000000000509,0.6510,78,31,2.25
66,15200.56,200.56,2.571282,3.772463,2.033871,1.791932,99.68999999999869,0.6512,78,30,2.30
55,15200.56,200.56,2.571282,3.772463,2.033871,1.791932,99.68999999999869,0.6512,78,30,2.25
68,15199.79,199.79,2.663867,3.857408,2.026062,1.790961,99.690000000000509,0.6510,75,32,2.30
67,15198.92,198.92,2.550256,3.737682,2.017240,1.777579,99.690000000000509,0.6510,78,31,2.30
79,15197.06,197.06,2.662973,3.913365,1.998377,1.779577,99.690000000000509,0.6508,74,32,2.35
92,15194.68,194.68,2.781143,4.938499,2.596772,2.300616,79.159999999999854,0.4966,70,34,2.40
91,15194.19,194.19,2.735070,4.928586,2.590236,2.303474,79.159999999999854,0.4966,71,33,2.40
103,15192.56,192.56,2.790725,4.895610,2.568494,2.278127,79.159999999999854,0.4966,69,34,2.45
77,15191.94,191.94,2.559200,4.474656,2.921017,2.265155,71.190000000000509,0.4352,75,30,2.35
90,15191.06,191.06,2.653611,4.617190,2.907624,2.265589,71.190000000000509,0.4351,72,32,2.40
76,15190.84,190.84,3.180667,6.533198,3.504223,2.826819,54.389999999999418,0.3595,60,40,2.30
86,15190.03,190.03,3.393393,8.604242,4.842762,4.236751,38.399999999999636,0.2586,56,39,2.35
78,15187.70,187.70,2.536486,4.378330,2.856491,2.226823,71.190000000000509,0.4352,74,31,2.35
117,15183.04,183.04,3.155862,5.511708,2.441510,3.180784,79.159999999999854,0.4962,58,37,2.50
115,15182.82,182.82,2.997049,5.468834,2.438575,3.000931,79.159999999999854,0.4964,61,35,2.50
116,15182.80,182.80,3.151724,5.505792,2.438309,3.210358,79.159999999999854,0.4963,58,36,2.50
107,15180.14,180.14,3.216786,5.211831,2.402828,3.230184,79.159999999999854,0.4962,56,38,2.45
113,15175.11,175.11,2.694000,5.377750,2.335734,2.795677,79.159999999999854,0.4966,65,33,2.50
102,15175.11,175.11,2.694000,5.377750,2.335734,2.795677,79.159999999999854,0.4966,65,33,2.45
118,15174.77,174.77,3.236481,5.096812,2.331199,3.155087,79.159999999999854,0.4962,54,38,2.50
100,15173.52,173.52,2.514783,4.969801,2.640694,2.795220,71.190000000000509,0.4351,69,31,2.45
89,15173.52,173.52,2.514783,4.969801,2.640694,2.795220,71.190000000000509,0.4351,69,31,2.40
114,15172.55,172.55,2.738889,5.313750,2.301587,2.736552,79.159999999999854,0.4967,63,34,2.50
